425547,"Hawpe, Brad","LAA","@ bos",2,"F,2-7","H",1,4,,,,,,,,,,3,,,,,,1,,3,,,,,,,,,,,,,,,,,,"LF",,6/8/2013
452104,"Headley, Chase","SDG","@ col",1,"F,4-2","H",1,4,1,,,,,1,1,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,"3B",,6/8/2013
588751,"Hechavarria, Adeiny","MIA","@ nym",1,"F,2-1","H",1,7,3,,,,,1,1,,,1,1,1,1,,,,,2,,,,,,,,,,,,,,,,,,"SS",,6/8/2013
514917,"Hernandez, Cesar","PHI","@ mil",1,"F,3-4","H",1,4,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,"2B",,6/8/2013
150421,"Hernandez, Ramon","LAD","v atl",1,"F,1-2","H",,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"PH",,6/8/2013
468406,"Herrera, Jonathan","COL","v sdg",1,"F,2-4","H",,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,6/8/2013
543302,"Herrmann, Chris","MIN","@ was",1,"F,4-3","H",,0,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH-LF",,6/8/2013
518792,"Heyward, Jason","ATL","@ lad",1,"F,2-1","H",1,3,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"RF",,6/8/2013
543305,"Hicks, Aaron","MIN","@ was",1,"F,4-3","H",1,2,1,,,,,,1,,,1,,,,2,,,,1,,,,,,,,,,,,,,,,,,"CF",,6/8/2013
400134,"Hinske, Eric","ARI","v sfo",1,"F,5-10","H",,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,6/8/2013
407812,"Holliday, Matt","STL","@ cin",1,"F,2-4","H",1,4,1,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"LF",,6/8/2013
543333,"Hosmer, Eric","KAN","v hou",1,"F,7-2","H",1,2,2,1,,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1B",,6/8/2013
429667,"Howard, Ryan","PHI","@ mil",1,"F,3-4","H",,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"PH",,6/8/2013
116338,"Hunter, Torii","DET","v cle",1,"F,6-4","H",1,4,1,,,,1,,1,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"RF",,6/8/2013
455104,"Iannetta, Chris","LAA","@ bos",1,"F,9-5","H",1,4,,,,,,1,1,,,1,,,,,,1,,4,,,,,,,,,,,,,,,,,,"C",,6/8/2013
116380,"Ibanez, Raul","SEA","v nyy",1,"F,1-3","H",1,3,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"LF",,6/8/2013
578428,"Iglesias, Jose","BOS","v laa",1,"F,5-9","H",1,4,2,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"3B",,6/8/2013
578428,"Iglesias, Jose","BOS","v laa",2,"F,7-2","H",1,4,2,,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,"3B",,6/8/2013
408299,"Infante, Omar","DET","v cle",1,"F,6-4","H",1,4,2,1,,,1,,,,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,"2B",,6/8/2013
430895,"Izturis, Maicer","TOR","v tex",1,"F,4-3","H",1,7,,,,,,,1,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,"3B-SS",,6/8/2013
445055,"Jay, Jon","STL","@ cin",1,"F,2-4","H",1,3,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"CF",,6/8/2013
457775,"Jennings, Desmond","TAM","v bal",1,"F,8-0","H",1,3,,,,,1,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,"CF",,6/8/2013
453400,"Johnson, Chris","ATL","@ lad",1,"F,2-1","H",1,4,1,1,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"3B",,6/8/2013
471107,"Johnson, Elliot","KAN","v hou",1,"F,7-2","H",1,3,,,,,,,1,,,2,,,,,,,,5,,,,,,,,,,,,,,,,,,"2B",,6/8/2013
